ID_Kursi,Nomor_Kursi,ID_Gerbong
KS001163,100,GB07396
KS001164,89,GB03029
KS001165,67,GB06402
KS001166,32,GB09697
KS001167,73,GB06425
KS001168,21,GB05017
KS001169,3,GB02570
KS001170,30,GB08229
KS001171,90,GB04300
KS001172,80,GB02358
KS001173,8,GB03695
KS001174,10,GB07781
KS001175,82,GB05653
KS001176,80,GB01234
KS001177,34,GB05256
KS001178,2,GB09949
KS001179,6,GB09856
KS001180,83,GB00387
KS001181,84,GB03134
KS001182,80,GB05984
KS001183,99,GB07853
KS001184,18,GB08540
KS001185,49,GB03958
KS001186,79,GB05571
KS001187,31,GB09443
KS001188,82,GB01469
KS001189,4,GB06275
KS001190,92,GB07878
KS001191,29,GB03608
KS001192,28,GB08515
KS001193,24,GB07286
KS001194,50,GB05243
KS001195,28,GB04842
KS001196,70,GB00860
KS001197,23,GB04915
KS001198,74,GB06377
KS001199,51,GB08539
KS001200,79,GB09419
KS001201,91,GB02807
KS001202,31,GB09132
KS001203,47,GB08976
KS001204,45,GB05427
KS001205,95,GB02989
KS001206,4,GB01204
KS001207,1,GB01834
KS001208,82,GB05967
KS001209,87,GB05081
KS001210,39,GB05050
KS001211,71,GB05080
KS001212,63,GB09743
KS001213,19,GB00065
KS001214,58,GB04441
KS001215,8,GB06004
KS001216,14,GB09001
KS001217,60,GB00229
KS001218,25,GB02207
KS001219,22,GB01683
KS001220,93,GB07407
KS001221,59,GB05378
KS001222,79,GB00896
KS001223,18,GB05643
KS001224,100,GB04115
KS001225,96,GB09782
KS001226,68,GB03951
KS001227,74,GB01220
KS001228,4,GB03422
KS001229,23,GB00103
KS001230,89,GB04495
KS001231,14,GB00856
KS001232,30,GB07976
KS001233,17,GB08327
KS001234,98,GB01108
KS001235,8,GB02461
KS001236,97,GB09789
KS001237,59,GB02824
KS001238,77,GB05597
KS001239,58,GB05354
KS001240,46,GB01875
KS001241,20,GB07067
KS001242,28,GB07591
KS001243,8,GB00914
KS001244,64,GB09950
KS001245,55,GB03467
KS001246,27,GB00379
KS001247,24,GB02595
KS001248,45,GB01696
KS001249,60,GB06343
KS001250,55,GB07159
KS001251,69,GB02856
KS001252,16,GB02691
KS001253,63,GB04681
KS001254,54,GB02628
KS001255,13,GB03407
KS001256,28,GB04963
KS001257,47,GB09456
KS001258,92,GB05696
KS001259,72,GB02902
KS001260,82,GB06022
KS001261,51,GB05742
KS001262,51,GB02616
KS001263,9,GB09504
KS001264,22,GB09797
KS001265,93,GB05344
KS001266,77,GB00539
KS001267,75,GB09287
KS001268,39,GB04866
KS001269,10,GB04892
KS001270,64,GB05972
KS001271,27,GB07193
KS001272,55,GB03211
KS001273,97,GB07404
KS001274,98,GB09104
KS001275,91,GB02874
KS001276,45,GB06840
KS001277,38,GB08324
KS001278,46,GB08904
KS001279,55,GB05108
KS001280,64,GB07160
KS001281,54,GB09561
KS001282,46,GB05297
KS001283,87,GB08138
KS001284,63,GB00074
KS001285,42,GB01927
KS001286,72,GB06666
KS001287,47,GB00857
KS001288,51,GB07602
KS001289,77,GB09521
KS001290,53,GB04589
KS001291,44,GB01092
KS001292,13,GB06129
KS001293,75,GB00086
KS001294,41,GB02251
KS001295,43,GB06764
KS001296,65,GB07478
KS001297,1,GB05086
KS001298,22,GB06960
KS001299,34,GB06192
KS001300,79,GB08185
KS001301,80,GB05851
KS001302,6,GB08937
KS001303,7,GB04906
KS001304,89,GB06512
KS001305,53,GB00111
KS001306,89,GB06386
KS001307,29,GB08311
KS001308,91,GB03008
KS001309,65,GB06084
KS001310,5,GB04846
KS001311,14,GB06841
KS001312,19,GB07614
KS001313,43,GB00001
KS001314,81,GB02667
KS001315,4,GB02588
KS001316,24,GB05483
KS001317,23,GB01801
KS001318,24,GB03674
KS001319,72,GB00205
KS001320,23,GB09517
KS001321,87,GB04616
KS001322,34,GB06263
KS001323,18,GB08071
KS001324,49,GB03990
KS001325,42,GB01572
KS001326,38,GB08381
KS001327,60,GB04319
KS001328,76,GB07722
KS001329,81,GB01501
KS001330,41,GB01599
KS001331,17,GB09788
KS001332,43,GB04519
KS001333,48,GB09181
KS001334,77,GB03939
KS001335,94,GB08949
KS001336,41,GB03664
KS001337,81,GB03720
KS001338,43,GB08196
KS001339,85,GB04806
KS001340,74,GB09980
KS001341,81,GB09879
KS001342,88,GB01091
KS001343,56,GB09673
KS001344,45,GB03652
KS001345,45,GB09832
KS001346,92,GB05567
KS001347,19,GB02187
KS001348,71,GB07758
KS001349,84,GB05271
KS001350,11,GB02126
KS001351,1,GB09361
KS001352,89,GB00724
KS001353,9,GB08982
KS001354,12,GB08136
KS001355,86,GB04947
KS001356,97,GB09424
KS001357,59,GB04087
KS001358,99,GB01037
KS001359,16,GB01304
KS001360,37,GB09949
KS001361,55,GB03913
KS001362,27,GB06941
KS001363,4,GB09250
KS001364,70,GB09997
KS001365,92,GB01578
KS001366,7,GB05153
KS001367,86,GB00048
KS001368,37,GB05280
KS001369,78,GB06382
KS001370,82,GB01672
KS001371,80,GB07411
KS001372,84,GB04411
KS001373,8,GB00459
KS001374,91,GB05934
KS001375,79,GB08041
KS001376,47,GB08517
KS001377,27,GB04289
KS001378,87,GB04766
KS001379,46,GB09838
KS001380,95,GB04466
KS001381,22,GB01459
KS001382,3,GB04911
KS001383,21,GB00274
KS001384,87,GB08339
KS001385,38,GB01472
KS001386,66,GB03064
KS001387,70,GB06670
KS001388,42,GB04448
KS001389,73,GB00591
KS001390,60,GB08966
KS001391,57,GB02852
KS001392,42,GB05390
KS001393,5,GB06116
KS001394,40,GB01957
KS001395,43,GB01980
KS001396,78,GB00789
KS001397,74,GB03360
KS001398,59,GB06057
KS001399,58,GB07633
KS001400,1,GB07256
KS001401,75,GB06211
KS001402,85,GB00486
KS001403,88,GB06586
KS001404,12,GB06943
KS001405,76,GB04516
KS001406,15,GB03462
KS001407,98,GB05981
KS001408,13,GB02816
KS001409,70,GB04302
KS001410,72,GB03359
KS001411,49,GB09846
KS001412,41,GB05899
KS001413,76,GB05972
KS001414,69,GB02624
KS001415,63,GB07587
KS001416,95,GB01010
KS001417,89,GB06705
KS001418,75,GB02153
KS001419,18,GB06814
KS001420,77,GB01810
KS001421,48,GB06368
KS001422,73,GB04126
KS001423,77,GB00469
KS001424,56,GB00342
KS001425,68,GB02918
KS001426,64,GB06959
KS001427,16,GB00319
KS001428,2,GB02781
KS001429,92,GB03692
KS001430,46,GB01261
KS001431,85,GB02253
KS001432,4,GB04241
KS001433,47,GB09607
KS001434,91,GB06288
KS001435,75,GB01797
KS001436,43,GB07690
KS001437,27,GB04275
KS001438,77,GB04283
KS001439,25,GB09216
KS001440,45,GB06933
KS001441,26,GB03351
KS001442,62,GB05875
KS001443,73,GB08388
KS001444,89,GB04401
KS001445,76,GB01394
KS001446,32,GB08858
KS001447,95,GB07759
KS001448,91,GB08663
KS001449,64,GB00045
KS001450,15,GB09195
KS001451,67,GB01452
KS001452,81,GB01433
KS001453,16,GB03777
KS001454,30,GB07754
KS001455,79,GB05338
KS001456,86,GB02619
KS001457,27,GB03311
KS001458,13,GB04358
KS001459,31,GB02727
KS001460,36,GB01336
KS001461,81,GB07245
KS001462,2,GB07624
KS001463,98,GB01611
KS001464,19,GB08023
KS001465,65,GB07949
KS001466,99,GB09859
KS001467,54,GB03932
KS001468,32,GB08355
KS001469,63,GB00671
KS001470,66,GB01124
KS001471,25,GB02821
KS001472,23,GB00828
KS001473,65,GB02322
KS001474,24,GB00888
KS001475,40,GB04620
KS001476,67,GB04813
KS001477,85,GB03920
KS001478,41,GB01839
KS001479,78,GB08042
KS001480,66,GB09205
KS001481,13,GB06806
KS001482,33,GB09604
KS001483,46,GB07796
KS001484,15,GB00564
KS001485,38,GB02314
KS001486,86,GB05583
KS001487,80,GB09687
KS001488,3,GB00244
KS001489,91,GB03054
KS001490,66,GB04828
KS001491,22,GB02181
KS001492,36,GB01598
KS001493,64,GB00717
KS001494,91,GB02039
KS001495,70,GB03657
KS001496,81,GB01568
KS001497,31,GB08101
KS001498,64,GB04519
KS001499,27,GB04218
KS001500,5,GB03673
KS001501,8,GB05594
KS001502,95,GB07750
KS001503,74,GB02795
KS001504,43,GB01489
KS001505,64,GB03658
KS001506,29,GB04030
KS001507,45,GB08529
KS001508,15,GB03812
KS001509,53,GB08206
KS001510,21,GB02659
KS001511,7,GB01339
KS001512,81,GB05484
KS001513,20,GB07971
KS001514,79,GB06856
KS001515,71,GB06030
KS001516,37,GB06620
KS001517,23,GB01333
KS001518,12,GB06314
KS001519,58,GB00143
KS001520,82,GB00878
KS001521,54,GB02690
KS001522,6,GB08424
KS001523,18,GB01733
KS001524,17,GB04389
KS001525,2,GB07489
KS001526,100,GB06185
KS001527,56,GB04661
KS001528,93,GB05536
KS001529,86,GB03492
KS001530,50,GB02497
KS001531,74,GB02096
KS001532,15,GB04018
KS001533,93,GB05451
KS001534,6,GB01646
KS001535,14,GB03930
KS001536,35,GB04200
KS001537,78,GB06177
KS001538,70,GB09503
KS001539,42,GB00444
KS001540,76,GB02173
KS001541,73,GB01354
KS001542,68,GB04675
KS001543,66,GB09593
KS001544,76,GB04204
KS001545,46,GB04450
KS001546,86,GB09568
KS001547,36,GB09729
KS001548,57,GB02307
KS001549,46,GB04830
KS001550,60,GB02404
KS001551,85,GB00903
KS001552,37,GB08020
KS001553,33,GB05024
KS001554,17,GB01766
KS001555,58,GB05911
KS001556,53,GB03784
KS001557,73,GB04213
KS001558,76,GB00032
KS001559,34,GB06296
KS001560,42,GB01654
KS001561,37,GB04933
KS001562,34,GB05000
KS001563,54,GB05950
KS001564,63,GB05071
KS001565,67,GB01118
KS001566,38,GB05214
KS001567,21,GB05195
KS001568,18,GB08383
KS001569,97,GB08370
KS001570,69,GB06454
KS001571,39,GB06209
KS001572,41,GB00282
KS001573,72,GB03758
KS001574,4,GB04097
KS001575,31,GB01347
KS001576,61,GB09144
KS001577,38,GB02544
KS001578,10,GB03893
KS001579,77,GB01605
KS001580,29,GB07158
KS001581,90,GB09984
KS001582,80,GB08180
KS001583,44,GB04271
KS001584,68,GB03585
KS001585,79,GB03517
KS001586,63,GB07945
KS001587,62,GB02171
KS001588,96,GB07231
KS001589,95,GB01999
KS001590,47,GB04119
KS001591,20,GB02675
KS001592,33,GB01894
KS001593,22,GB05200
KS001594,98,GB00025
KS001595,92,GB03336
KS001596,68,GB03450
KS001597,36,GB01605
KS001598,24,GB04719
KS001599,61,GB02252
KS001600,24,GB03762
KS001601,59,GB02396
KS001602,6,GB07284
KS001603,39,GB01128
KS001604,77,GB07914
KS001605,45,GB03548
KS001606,62,GB00808
KS001607,87,GB00852
KS001608,55,GB03871
KS001609,21,GB03846
KS001610,77,GB09899
KS001611,72,GB09102
KS001612,63,GB07472
KS001613,27,GB03705
KS001614,48,GB02610
KS001615,13,GB00011
KS001616,68,GB05595
KS001617,68,GB03100
KS001618,82,GB07538
KS001619,47,GB05839
KS001620,88,GB08947
KS001621,23,GB06801
KS001622,29,GB02607
KS001623,12,GB08642
KS001624,78,GB04607
KS001625,99,GB06055
KS001626,13,GB00999
KS001627,72,GB08575
KS001628,45,GB08314
KS001629,73,GB09477
KS001630,67,GB01530
KS001631,68,GB02007
KS001632,13,GB09858
KS001633,80,GB04429
KS001634,24,GB09198
KS001635,16,GB08142
KS001636,91,GB09180
KS001637,31,GB04675
KS001638,18,GB00034
KS001639,53,GB04182
KS001640,25,GB03285
KS001641,85,GB09638
KS001642,96,GB05230
KS001643,44,GB03082
KS001644,40,GB03203
KS001645,25,GB04650
KS001646,73,GB07435
KS001647,92,GB01619
KS001648,99,GB09762
KS001649,57,GB02091
KS001650,81,GB00207
KS001651,35,GB00828
KS001652,73,GB03535
KS001653,24,GB04769
KS001654,19,GB04539
KS001655,100,GB03211
KS001656,81,GB00524
KS001657,4,GB01328
KS001658,88,GB07530
KS001659,29,GB01829
KS001660,49,GB03158
KS001661,29,GB02192
KS001662,38,GB03726
KS001663,1,GB08451
KS001664,84,GB08159
KS001665,98,GB02797
KS001666,40,GB04170
KS001667,62,GB08237
KS001668,31,GB09386
KS001669,95,GB00466
KS001670,63,GB01947
KS001671,18,GB01370
KS001672,22,GB05994
KS001673,64,GB08843
KS001674,76,GB07073
KS001675,77,GB01280
KS001676,7,GB02401
KS001677,39,GB01827
KS001678,73,GB08244
KS001679,85,GB02936
KS001680,61,GB02668
KS001681,36,GB04766
KS001682,84,GB05898
KS001683,23,GB00612
KS001684,57,GB06290
KS001685,74,GB09551
KS001686,81,GB01264
KS001687,46,GB02349
KS001688,70,GB03449
KS001689,11,GB01475
KS001690,100,GB09265
KS001691,60,GB08078
KS001692,65,GB09442
KS001693,46,GB01749
KS001694,55,GB06647
KS001695,46,GB00924
KS001696,14,GB08764
KS001697,7,GB00863
KS001698,48,GB04523
KS001699,38,GB00342
KS001700,97,GB02359
KS001701,60,GB07170
KS001702,50,GB00969
KS001703,15,GB02072
KS001704,29,GB01595
KS001705,50,GB02255
KS001706,44,GB07723
KS001707,48,GB01510
KS001708,4,GB00551
KS001709,3,GB03533
KS001710,50,GB06734
KS001711,97,GB08806
KS001712,45,GB07725
KS001713,40,GB03919
KS001714,75,GB07779
KS001715,83,GB03880
KS001716,71,GB04426
KS001717,58,GB01493
KS001718,96,GB08959
KS001719,35,GB05999
KS001720,65,GB01222
KS001721,50,GB03718
KS001722,7,GB02890
KS001723,14,GB02852
KS001724,76,GB01275
KS001725,69,GB02605
KS001726,25,GB06670
KS001727,25,GB07776
KS001728,18,GB05411
KS001729,15,GB01530
KS001730,18,GB09761
KS001731,85,GB08541
KS001732,5,GB03369
KS001733,97,GB01417
KS001734,7,GB02527
KS001735,49,GB02505
KS001736,30,GB07220
KS001737,4,GB05947
KS001738,5,GB06285
KS001739,59,GB04831
KS001740,72,GB02858
KS001741,87,GB05742
KS001742,21,GB02498
KS001743,74,GB02617
KS001744,42,GB04610
KS001745,51,GB05516
KS001746,97,GB04565
KS001747,64,GB06162
KS001748,29,GB01260
KS001749,56,GB09862
KS001750,12,GB04865
KS001751,48,GB05799
KS001752,77,GB00878
KS001753,27,GB06306
KS001754,44,GB03692
KS001755,46,GB04623
KS001756,21,GB03343
KS001757,57,GB02609
KS001758,33,GB07160
KS001759,55,GB07404
KS001760,50,GB02060
KS001761,22,GB06707
KS001762,90,GB07895
KS001763,50,GB01211
KS001764,64,GB04983
KS001765,83,GB07213
KS001766,76,GB00195
KS001767,36,GB05828
KS001768,97,GB05495
KS001769,22,GB02340
KS001770,38,GB02797
KS001771,89,GB00709
KS001772,47,GB09788
KS001773,55,GB04272
KS001774,19,GB06001
KS001775,37,GB09901
KS001776,58,GB08723
KS001777,7,GB06152
KS001778,35,GB03759
KS001779,62,GB01362
KS001780,80,GB06524
KS001781,6,GB03098
KS001782,38,GB08382
KS001783,80,GB07960
KS001784,29,GB01133
KS001785,14,GB07016
KS001786,6,GB02013
KS001787,45,GB06228
KS001788,44,GB03843
KS001789,73,GB09880
KS001790,48,GB03034
KS001791,12,GB01571
KS001792,99,GB05210
KS001793,36,GB03008
KS001794,33,GB00080
KS001795,12,GB05691
KS001796,3,GB04279
KS001797,28,GB07624
KS001798,79,GB00997
KS001799,91,GB08597
KS001800,54,GB08980
KS001801,4,GB08704
KS001802,66,GB03948
KS001803,44,GB08640
KS001804,92,GB06050
KS001805,46,GB08236
KS001806,83,GB03677
KS001807,55,GB04274
KS001808,42,GB04308
KS001809,82,GB09206
KS001810,58,GB06113
KS001811,98,GB07356
KS001812,74,GB09260
KS001813,99,GB07916
KS001814,34,GB02179
KS001815,45,GB04792
KS001816,21,GB09518
KS001817,83,GB00948
KS001818,94,GB04969
KS001819,28,GB06302
KS001820,68,GB02746
KS001821,62,GB05352
KS001822,52,GB08440
KS001823,33,GB09588
KS001824,64,GB08651
KS001825,42,GB01012
KS001826,89,GB07424
KS001827,67,GB07064
KS001828,62,GB02971
KS001829,98,GB05201
KS001830,30,GB00930
KS001831,98,GB08382
KS001832,14,GB05465
KS001833,68,GB00094
KS001834,70,GB06621
KS001835,57,GB08560
KS001836,87,GB09755
KS001837,34,GB06114
KS001838,14,GB01762
KS001839,78,GB03645
KS001840,87,GB02601
KS001841,37,GB06763
KS001842,62,GB01164
KS001843,83,GB09220
KS001844,79,GB09723
KS001845,20,GB07605
KS001846,44,GB02803
KS001847,28,GB07195
KS001848,14,GB00333
KS001849,2,GB02407
KS001850,94,GB06032
KS001851,79,GB06319
KS001852,25,GB05213
KS001853,10,GB09167
KS001854,63,GB05749
KS001855,58,GB00911
KS001856,47,GB03341
KS001857,24,GB00681
KS001858,73,GB04026
KS001859,49,GB01251
KS001860,29,GB00330
KS001861,9,GB04727
KS001862,40,GB06675
KS001863,36,GB01776
KS001864,80,GB07904
KS001865,21,GB09247
KS001866,85,GB04735
KS001867,10,GB00940
KS001868,28,GB07003
KS001869,64,GB05376
KS001870,68,GB00233
KS001871,50,GB09311
KS001872,100,GB03640
KS001873,20,GB08591
KS001874,76,GB04361
KS001875,6,GB01161
KS001876,12,GB07473
KS001877,10,GB03107
KS001878,5,GB04071
KS001879,91,GB07939
KS001880,4,GB07536
KS001881,13,GB08668
KS001882,34,GB06752
KS001883,59,GB09684
KS001884,8,GB09043
KS001885,60,GB07801
KS001886,90,GB03836
KS001887,61,GB03542
KS001888,82,GB01730
KS001889,54,GB09358
KS001890,19,GB07331
KS001891,45,GB09988
KS001892,22,GB08034
KS001893,40,GB06780
KS001894,7,GB01382
KS001895,6,GB00266
KS001896,52,GB09983
KS001897,84,GB07251
KS001898,61,GB04786
KS001899,7,GB00027
KS001900,77,GB07569
KS001901,8,GB01033
KS001902,66,GB03530
KS001903,17,GB06069
KS001904,81,GB06525
KS001905,49,GB01169
KS001906,70,GB00143
KS001907,49,GB01537
KS001908,1,GB08629
KS001909,44,GB03993
KS001910,59,GB00672
KS001911,1,GB08186
KS001912,8,GB00339
KS001913,13,GB00102
KS001914,20,GB02302
KS001915,17,GB01913
KS001916,22,GB06485
KS001917,72,GB03575
KS001918,79,GB00686
KS001919,41,GB01570
KS001920,96,GB00586
KS001921,16,GB01256
KS001922,98,GB08947
KS001923,9,GB06207
KS001924,73,GB03211
KS001925,35,GB09635
KS001926,15,GB00086
KS001927,49,GB07590
KS001928,56,GB08490
KS001929,62,GB01062
KS001930,6,GB01801
KS001931,37,GB04996
KS001932,11,GB01337
KS001933,100,GB06973
KS001934,30,GB02941
KS001935,72,GB02455
KS001936,96,GB02488
KS001937,47,GB01837
KS001938,73,GB06245
KS001939,33,GB02214
KS001940,76,GB05397
KS001941,65,GB06327
KS001942,16,GB07089
KS001943,58,GB02390
KS001944,14,GB01031
KS001945,63,GB00324
KS001946,20,GB05354
KS001947,33,GB04939
KS001948,77,GB06398
KS001949,41,GB05355
KS001950,5,GB02574
KS001951,91,GB04513
KS001952,95,GB02568
KS001953,92,GB01371
KS001954,67,GB02326
KS001955,42,GB04316
KS001956,82,GB08600
KS001957,7,GB05429
KS001958,90,GB07645
KS001959,45,GB05386
KS001960,1,GB02796
KS001961,38,GB02321
KS001962,33,GB02267
KS001963,54,GB03527
KS001964,32,GB06141
KS001965,23,GB03722
KS001966,15,GB07585
KS001967,81,GB05249
KS001968,37,GB08245
KS001969,57,GB08155
KS001970,16,GB03184
KS001971,20,GB00040
KS001972,20,GB00273
KS001973,52,GB01477
KS001974,89,GB03381
KS001975,79,GB02135
KS001976,2,GB03852
KS001977,14,GB08586
KS001978,54,GB07367
KS001979,55,GB07574
KS001980,36,GB05034
KS001981,67,GB02740
KS001982,23,GB08361
KS001983,96,GB08015
KS001984,71,GB00179
KS001985,64,GB03200
KS001986,79,GB01013
KS001987,6,GB04904
KS001988,79,GB07085
KS001989,30,GB00513
KS001990,90,GB09480
KS001991,50,GB06839
KS001992,51,GB07359
KS001993,97,GB07160
KS001994,23,GB09301
KS001995,49,GB00519
KS001996,81,GB02567
KS001997,91,GB09973
KS001998,56,GB05110
KS001999,79,GB09802
KS002000,9,GB00681
KS002001,33,GB08074
KS002002,16,GB06800
KS002003,39,GB09755
KS002004,42,GB04212
KS002005,42,GB08227
KS002006,34,GB04992
KS002007,53,GB05639
KS002008,60,GB07567
KS002009,92,GB01934
KS002010,32,GB07377
KS002011,15,GB05646
KS002012,26,GB04173
KS002013,22,GB07629
KS002014,65,GB09536
KS002015,28,GB02860
KS002016,67,GB07607
KS002017,99,GB03523
KS002018,19,GB02844
KS002019,60,GB06187
KS002020,55,GB05250
KS002021,33,GB08754
KS002022,81,GB04744
KS002023,17,GB08186
KS002024,40,GB09733
KS002025,99,GB04746
KS002026,55,GB05003
KS002027,44,GB04508
KS002028,83,GB00961
KS002029,25,GB00493
KS002030,93,GB00458
KS002031,20,GB01641
KS002032,39,GB03829
KS002033,50,GB06812
KS002034,42,GB09232
KS002035,38,GB05884
KS002036,26,GB09079
KS002037,71,GB02822
KS002038,28,GB02236
KS002039,32,GB05008
KS002040,43,GB04010
KS002041,28,GB05720
KS002042,50,GB06836
KS002043,66,GB02653
KS002044,17,GB08583
KS002045,77,GB06806
KS002046,47,GB07935
KS002047,86,GB06039
KS002048,39,GB09909
KS002049,82,GB02438
KS002050,86,GB00087
KS002051,29,GB08965
KS002052,1,GB01853
KS002053,26,GB03814
KS002054,82,GB07647
KS002055,82,GB06500
KS002056,10,GB01278
KS002057,47,GB07487
KS002058,62,GB00132
KS002059,13,GB05091
KS002060,12,GB01888
KS002061,11,GB05835
KS002062,96,GB08657
KS002063,14,GB06234
KS002064,20,GB03472
KS002065,9,GB05795
KS002066,32,GB09987
KS002067,35,GB02629
KS002068,71,GB01202
KS002069,15,GB05869
KS002070,70,GB07581
KS002071,93,GB06636
KS002072,44,GB00640
KS002073,74,GB01052
KS002074,49,GB03310
KS002075,77,GB07349
KS002076,82,GB05969
KS002077,3,GB06048
KS002078,57,GB09921
KS002079,97,GB02247
KS002080,16,GB06073
KS002081,9,GB00631
KS002082,84,GB09890
KS002083,72,GB01516
KS002084,8,GB00499
KS002085,83,GB09475
KS002086,34,GB04832
KS002087,29,GB00248
KS002088,5,GB02280
KS002089,59,GB07998
KS002090,29,GB02267
KS002091,97,GB00232
KS002092,87,GB06146
KS002093,43,GB06505
KS002094,73,GB04737
KS002095,19,GB07315
KS002096,83,GB06768
KS002097,81,GB03092
KS002098,71,GB00140
KS002099,82,GB08621
KS002100,23,GB06270
KS002101,26,GB02703
KS002102,51,GB07296
KS002103,54,GB03709
KS002104,89,GB01646
KS002105,12,GB05070
KS002106,32,GB01297
KS002107,96,GB01007
KS002108,59,GB05566
KS002109,30,GB09777
KS002110,65,GB07795
KS002111,11,GB04528
KS002112,14,GB04361
KS002113,24,GB07076
KS002114,93,GB04782
KS002115,18,GB09699
KS002116,29,GB00504
KS002117,49,GB04216
KS002118,94,GB06250
KS002119,15,GB04609
KS002120,26,GB08294
KS002121,94,GB03306
KS002122,94,GB08295
KS002123,96,GB01037
KS002124,53,GB08147
KS002125,39,GB02202
KS002126,89,GB08851
KS002127,93,GB09750
KS002128,41,GB05090
KS002129,7,GB05829
KS002130,69,GB04660
KS002131,85,GB07776
KS002132,34,GB04033
KS002133,72,GB09568
KS002134,38,GB08005
KS002135,44,GB02189
KS002136,66,GB09658
KS002137,62,GB02654
KS002138,84,GB05001
KS002139,43,GB09948
KS002140,59,GB09240
KS002141,72,GB09661
KS002142,70,GB02925
KS002143,24,GB04715
KS002144,44,GB05650
KS002145,89,GB04835
KS002146,4,GB04581
KS002147,20,GB02001
KS002148,3,GB00155
KS002149,15,GB04919
KS002150,82,GB09692
KS002151,79,GB06545
KS002152,16,GB01795
KS002153,98,GB07754
KS002154,58,GB08631
KS002155,42,GB04584
KS002156,48,GB03421
KS002157,73,GB00514
KS002158,93,GB05676
KS002159,57,GB08953
KS002160,49,GB06297
KS002161,17,GB07064
KS002162,77,GB02896
KS002163,28,GB03882
KS002164,73,GB05545
KS002165,31,GB00138
KS002166,5,GB02095
KS002167,84,GB05676
KS002168,95,GB05755
KS002169,26,GB09746
KS002170,43,GB03004
KS002171,82,GB06050
KS002172,52,GB03378
KS002173,59,GB07988
KS002174,86,GB03575
KS002175,14,GB02879
KS002176,46,GB02591
KS002177,40,GB05934
KS002178,68,GB08020
KS002179,5,GB02016
KS002180,29,GB01557
KS002181,95,GB01917
KS002182,9,GB07290
KS002183,45,GB01998
KS002184,63,GB03894
KS002185,86,GB03380
KS002186,47,GB09129
KS002187,26,GB06739
KS002188,19,GB04817
KS002189,73,GB02890
KS002190,16,GB05520
KS002191,12,GB05568
KS002192,55,GB09489
KS002193,40,GB05104
KS002194,29,GB09064
KS002195,64,GB08973
KS002196,61,GB01146
KS002197,59,GB01122
KS002198,30,GB05303
KS002199,88,GB09971
KS002200,28,GB05711
KS002201,90,GB08414
KS002202,88,GB09577
KS002203,11,GB00925
KS002204,45,GB04565
KS002205,69,GB02853
KS002206,43,GB07098
KS002207,21,GB07929
KS002208,28,GB06956
KS002209,36,GB03263
KS002210,87,GB03312
KS002211,16,GB07053
KS002212,11,GB02527
KS002213,1,GB09822
KS002214,79,GB02314
KS002215,71,GB06893
KS002216,85,GB08742
KS002217,85,GB07793
KS002218,72,GB04805
KS002219,20,GB07736
KS002220,62,GB05416
KS002221,14,GB05153
KS002222,29,GB06505
KS002223,85,GB07205
KS002224,18,GB00773
KS002225,89,GB09666
KS002226,57,GB05796
KS002227,5,GB06289
KS002228,49,GB09713
KS002229,14,GB02105
KS002230,94,GB08955
KS002231,41,GB06485
KS002232,67,GB05401
KS002233,73,GB04511
KS002234,38,GB01290
KS002235,54,GB04680
KS002236,74,GB03877
KS002237,27,GB01628
KS002238,99,GB01373
KS002239,12,GB05241
KS002240,49,GB08879
KS002241,41,GB05115
KS002242,4,GB02788
KS002243,50,GB02051
KS002244,13,GB08486
KS002245,6,GB06442
KS002246,92,GB00161
KS002247,92,GB04023
KS002248,97,GB06699
KS002249,32,GB02782
KS002250,30,GB06052
KS002251,95,GB02006
KS002252,71,GB05331
KS002253,22,GB02370
KS002254,77,GB01458
KS002255,55,GB05802
KS002256,52,GB01529
KS002257,26,GB01014
