ID_Perjalanan,ID_StasiunAwal,ID_StasiunTujuan,ID_Kereta,Tgl_Keberangkatan,Waktu_Keberangkatan,Tgl_Tiba,Waktu_Tiba,Harga_Tiket
PRJ0000261,ST07578,ST04757,KRT08249,2025-11-04,06:30:42,2025-11-04,08:30:42,341592
PRJ0000262,ST08203,ST08275,KRT03912,2025-10-26,22:58:46,2025-10-27,05:58:46,241984
PRJ0000263,ST01655,ST08656,KRT07788,2025-11-02,21:11:35,2025-11-03,01:11:35,235248
PRJ0000264,ST04788,ST06721,KRT00849,2025-11-09,12:42:14,2025-11-09,16:42:14,157131
PRJ0000265,ST04039,ST04800,KRT07584,2025-11-14,05:33:12,2025-11-14,10:33:12,233092
PRJ0000266,ST00678,ST02169,KRT09112,2025-10-21,04:05:55,2025-10-21,12:05:55,228120
PRJ0000267,ST00159,ST06806,KRT04311,2025-11-01,15:24:40,2025-11-01,23:24:40,48007
PRJ0000268,ST09164,ST00789,KRT03401,2025-10-30,15:58:25,2025-10-30,19:58:25,310502
PRJ0000269,ST04777,ST03099,KRT00497,2025-11-01,23:40:23,2025-11-02,00:40:23,257563
PRJ0000270,ST04058,ST05189,KRT04376,2025-11-13,09:38:18,2025-11-13,15:38:18,228151
PRJ0000271,ST01261,ST06326,KRT00841,2025-10-29,03:10:46,2025-10-29,11:10:46,127134
PRJ0000272,ST00129,ST07108,KRT02784,2025-10-31,03:51:04,2025-10-31,05:51:04,107485
PRJ0000273,ST01687,ST09178,KRT02361,2025-10-23,15:32:37,2025-10-23,16:32:37,141660
PRJ0000274,ST07149,ST03565,KRT01382,2025-11-12,00:16:52,2025-11-12,02:16:52,37617
PRJ0000275,ST04082,ST08342,KRT06689,2025-10-29,15:13:40,2025-10-29,16:13:40,323845
PRJ0000276,ST02636,ST09871,KRT06704,2025-11-09,17:19:13,2025-11-10,00:19:13,363124
PRJ0000277,ST02810,ST09937,KRT01921,2025-11-08,08:51:10,2025-11-08,11:51:10,131931
PRJ0000278,ST09360,ST01716,KRT06580,2025-10-30,16:02:57,2025-10-30,19:02:57,123503
PRJ0000279,ST06887,ST07241,KRT05637,2025-10-20,02:21:14,2025-10-20,08:21:14,225982
PRJ0000280,ST03634,ST08869,KRT03403,2025-11-17,06:26:05,2025-11-17,10:26:05,277604
PRJ0000281,ST05266,ST07810,KRT03881,2025-11-18,14:18:42,2025-11-18,22:18:42,382343
PRJ0000282,ST04901,ST06528,KRT01601,2025-11-13,09:25:33,2025-11-13,13:25:33,352106
PRJ0000283,ST09044,ST05597,KRT04182,2025-11-02,16:42:37,2025-11-02,19:42:37,89642
PRJ0000284,ST07454,ST09275,KRT09469,2025-11-15,16:19:35,2025-11-15,22:19:35,348052
PRJ0000285,ST03235,ST08964,KRT03475,2025-11-15,21:43:24,2025-11-16,04:43:24,338591
PRJ0000286,ST09083,ST03375,KRT04009,2025-11-02,20:59:23,2025-11-02,21:59:23,434152
PRJ0000287,ST09110,ST06045,KRT02533,2025-11-18,20:32:24,2025-11-19,01:32:24,268442
PRJ0000288,ST08476,ST09414,KRT04127,2025-10-31,04:50:12,2025-10-31,10:50:12,352408
PRJ0000289,ST02266,ST01932,KRT04431,2025-11-06,03:07:17,2025-11-06,05:07:17,452938
PRJ0000290,ST05631,ST08423,KRT01968,2025-11-07,21:17:01,2025-11-08,03:17:01,227903
PRJ0000291,ST09239,ST07939,KRT04813,2025-11-03,11:23:00,2025-11-03,12:23:00,459356
PRJ0000292,ST09155,ST01617,KRT09667,2025-11-05,01:02:54,2025-11-05,02:02:54,111595
PRJ0000293,ST00641,ST01585,KRT01377,2025-11-05,13:08:06,2025-11-05,15:08:06,309442
PRJ0000294,ST04168,ST00586,KRT02233,2025-11-04,11:07:13,2025-11-04,19:07:13,369317
PRJ0000295,ST09302,ST04400,KRT08590,2025-11-01,12:55:12,2025-11-01,16:55:12,64659
PRJ0000296,ST01059,ST00070,KRT08011,2025-11-09,17:40:21,2025-11-09,18:40:21,494270
PRJ0000297,ST00413,ST05902,KRT08118,2025-11-05,21:41:20,2025-11-06,05:41:20,159797
PRJ0000298,ST07866,ST04088,KRT08232,2025-10-26,17:21:33,2025-10-26,21:21:33,330085
PRJ0000299,ST07301,ST01629,KRT00659,2025-11-16,13:24:30,2025-11-16,18:24:30,484149
PRJ0000300,ST09719,ST06466,KRT08622,2025-11-02,19:50:25,2025-11-02,21:50:25,339221
PRJ0000301,ST04706,ST04001,KRT00472,2025-11-05,03:51:41,2025-11-05,06:51:41,121872
PRJ0000302,ST03250,ST02630,KRT04636,2025-11-18,09:59:16,2025-11-18,15:59:16,185650
PRJ0000303,ST00628,ST08890,KRT08079,2025-11-11,21:47:52,2025-11-11,23:47:52,161010
PRJ0000304,ST02716,ST07949,KRT04037,2025-10-25,07:38:13,2025-10-25,15:38:13,259184
PRJ0000305,ST01627,ST01573,KRT04075,2025-11-10,10:30:42,2025-11-10,16:30:42,62857
PRJ0000306,ST06675,ST06451,KRT03875,2025-11-06,11:28:56,2025-11-06,17:28:56,84636
PRJ0000307,ST00372,ST07094,KRT01326,2025-10-29,14:14:54,2025-10-29,22:14:54,343953
PRJ0000308,ST03420,ST03727,KRT04652,2025-11-08,11:21:27,2025-11-08,16:21:27,149324
PRJ0000309,ST06478,ST03700,KRT04683,2025-10-30,23:43:47,2025-10-31,01:43:47,303597
PRJ0000310,ST07259,ST06374,KRT05078,2025-10-26,10:02:19,2025-10-26,12:02:19,116695
PRJ0000311,ST00541,ST06393,KRT03335,2025-10-23,18:03:51,2025-10-23,21:03:51,343860
PRJ0000312,ST07313,ST08284,KRT04828,2025-10-30,21:16:55,2025-10-31,03:16:55,389483
PRJ0000313,ST00856,ST04426,KRT08050,2025-11-01,11:15:07,2025-11-01,19:15:07,375153
PRJ0000314,ST07885,ST09609,KRT02792,2025-11-12,20:31:01,2025-11-13,00:31:01,493128
PRJ0000315,ST00920,ST08276,KRT04991,2025-11-16,14:59:46,2025-11-16,17:59:46,314709
PRJ0000316,ST01709,ST08519,KRT06773,2025-11-06,05:31:26,2025-11-06,10:31:26,490326
PRJ0000317,ST09492,ST05306,KRT02012,2025-11-03,06:56:19,2025-11-03,11:56:19,288678
PRJ0000318,ST03363,ST06614,KRT03121,2025-10-24,01:38:05,2025-10-24,08:38:05,164946
PRJ0000319,ST06754,ST09181,KRT08450,2025-10-30,13:44:37,2025-10-30,15:44:37,107196
PRJ0000320,ST01102,ST01333,KRT01247,2025-10-27,16:02:42,2025-10-28,00:02:42,143805
PRJ0000321,ST00044,ST05211,KRT01312,2025-11-12,08:58:46,2025-11-12,11:58:46,387362
PRJ0000322,ST05396,ST06776,KRT09138,2025-11-04,12:54:37,2025-11-04,15:54:37,291199
PRJ0000323,ST03403,ST01160,KRT04517,2025-10-28,03:22:48,2025-10-28,06:22:48,148969
PRJ0000324,ST02400,ST09971,KRT04173,2025-10-23,21:17:09,2025-10-24,00:17:09,231281
PRJ0000325,ST07845,ST06297,KRT00838,2025-11-05,09:32:08,2025-11-05,16:32:08,198007
PRJ0000326,ST04019,ST00207,KRT08619,2025-10-25,13:32:09,2025-10-25,15:32:09,447285
PRJ0000327,ST05525,ST00300,KRT07959,2025-10-23,15:13:52,2025-10-23,23:13:52,364128
PRJ0000328,ST03089,ST00499,KRT09997,2025-10-26,10:10:26,2025-10-26,16:10:26,208721
PRJ0000329,ST08070,ST07354,KRT03492,2025-11-04,03:13:11,2025-11-04,05:13:11,168719
PRJ0000330,ST07095,ST09249,KRT01099,2025-11-11,00:56:45,2025-11-11,02:56:45,263143
PRJ0000331,ST05262,ST09970,KRT02133,2025-10-26,18:54:32,2025-10-26,20:54:32,448176
PRJ0000332,ST00930,ST04623,KRT04832,2025-10-30,10:39:19,2025-10-30,17:39:19,190714
PRJ0000333,ST04823,ST06637,KRT04315,2025-10-31,02:52:57,2025-10-31,05:52:57,276324
PRJ0000334,ST01112,ST03478,KRT04987,2025-11-11,10:47:36,2025-11-11,18:47:36,489926
PRJ0000335,ST06852,ST06649,KRT07103,2025-11-04,22:34:40,2025-11-05,02:34:40,189327
PRJ0000336,ST04921,ST09764,KRT05831,2025-11-15,08:03:52,2025-11-15,09:03:52,447534
PRJ0000337,ST07566,ST05149,KRT07434,2025-10-27,16:06:40,2025-10-27,19:06:40,31377
PRJ0000338,ST02824,ST05077,KRT01751,2025-11-07,18:17:57,2025-11-08,01:17:57,134788
PRJ0000339,ST01113,ST03911,KRT03632,2025-11-08,13:53:41,2025-11-08,18:53:41,135915
PRJ0000340,ST09192,ST01531,KRT00183,2025-11-15,20:20:09,2025-11-16,00:20:09,110069
PRJ0000341,ST01745,ST07050,KRT06267,2025-10-30,00:03:39,2025-10-30,01:03:39,279638
PRJ0000342,ST02403,ST06305,KRT06992,2025-11-06,19:15:53,2025-11-07,01:15:53,45731
PRJ0000343,ST05119,ST00463,KRT06668,2025-10-29,03:37:50,2025-10-29,07:37:50,497225
PRJ0000344,ST08861,ST04880,KRT06632,2025-11-07,00:54:26,2025-11-07,01:54:26,412515
PRJ0000345,ST09664,ST07373,KRT05836,2025-11-03,11:40:08,2025-11-03,14:40:08,112612
PRJ0000346,ST07578,ST03063,KRT01110,2025-11-02,17:20:33,2025-11-02,21:20:33,365888
PRJ0000347,ST02066,ST01775,KRT03011,2025-10-30,22:12:32,2025-10-30,23:12:32,266221
PRJ0000348,ST06193,ST05015,KRT03055,2025-11-04,14:59:11,2025-11-04,17:59:11,286785
PRJ0000349,ST05291,ST01043,KRT09748,2025-11-05,23:33:07,2025-11-06,06:33:07,50039
PRJ0000350,ST06891,ST04282,KRT01380,2025-10-31,08:31:35,2025-10-31,16:31:35,286073
PRJ0000351,ST06616,ST05366,KRT04539,2025-11-11,05:32:00,2025-11-11,09:32:00,212926
PRJ0000352,ST03923,ST04117,KRT09917,2025-10-30,23:36:49,2025-10-31,06:36:49,342236
PRJ0000353,ST05026,ST08563,KRT07963,2025-11-18,15:34:41,2025-11-18,16:34:41,200907
PRJ0000354,ST01028,ST08430,KRT08172,2025-11-05,21:46:50,2025-11-05,23:46:50,322792
PRJ0000355,ST08560,ST01333,KRT00575,2025-11-08,23:49:52,2025-11-09,07:49:52,270476
PRJ0000356,ST09906,ST07919,KRT03054,2025-10-28,03:48:50,2025-10-28,10:48:50,130944
PRJ0000357,ST02438,ST03423,KRT02184,2025-11-03,16:11:55,2025-11-04,00:11:55,130538
PRJ0000358,ST03365,ST05726,KRT04715,2025-11-01,12:16:57,2025-11-01,14:16:57,490927
PRJ0000359,ST02553,ST03748,KRT04903,2025-11-11,16:18:51,2025-11-11,22:18:51,444261
PRJ0000360,ST04831,ST04002,KRT00181,2025-11-12,10:44:50,2025-11-12,13:44:50,180560
PRJ0000361,ST08547,ST06528,KRT08460,2025-11-01,21:36:16,2025-11-02,01:36:16,101885
PRJ0000362,ST03284,ST01628,KRT02551,2025-10-31,22:22:20,2025-11-01,05:22:20,316784
PRJ0000363,ST06271,ST08985,KRT00033,2025-11-05,00:18:32,2025-11-05,03:18:32,278299
PRJ0000364,ST08411,ST06698,KRT02665,2025-11-04,06:26:06,2025-11-04,12:26:06,51783
PRJ0000365,ST01107,ST03593,KRT08220,2025-10-30,17:32:15,2025-10-31,00:32:15,55414
PRJ0000366,ST00675,ST06353,KRT03649,2025-11-05,20:07:27,2025-11-05,21:07:27,324410
PRJ0000367,ST01281,ST07789,KRT02242,2025-10-29,18:20:26,2025-10-29,23:20:26,363746
PRJ0000368,ST07941,ST04245,KRT09727,2025-11-10,08:39:37,2025-11-10,13:39:37,307960
PRJ0000369,ST09742,ST09015,KRT09163,2025-11-07,16:36:08,2025-11-07,18:36:08,229901
PRJ0000370,ST09036,ST03862,KRT04799,2025-10-29,19:47:35,2025-10-30,00:47:35,292655
PRJ0000371,ST02768,ST06832,KRT06103,2025-11-11,18:13:45,2025-11-11,21:13:45,415166
PRJ0000372,ST00333,ST04794,KRT09182,2025-10-23,04:49:42,2025-10-23,06:49:42,95308
PRJ0000373,ST05311,ST05939,KRT07827,2025-10-25,13:25:37,2025-10-25,20:25:37,212511
PRJ0000374,ST07011,ST01657,KRT02664,2025-10-30,05:12:49,2025-10-30,06:12:49,319805
PRJ0000375,ST08530,ST08475,KRT07022,2025-11-01,03:37:41,2025-11-01,07:37:41,165843
PRJ0000376,ST09326,ST00822,KRT09910,2025-11-10,08:05:45,2025-11-10,09:05:45,227372
PRJ0000377,ST05654,ST05345,KRT06304,2025-11-05,11:12:47,2025-11-05,16:12:47,216684
PRJ0000378,ST03276,ST03179,KRT05340,2025-10-22,22:52:19,2025-10-23,04:52:19,110173
PRJ0000379,ST02987,ST06896,KRT09457,2025-11-05,04:14:55,2025-11-05,06:14:55,196250
PRJ0000380,ST08981,ST03055,KRT01571,2025-11-14,22:30:00,2025-11-15,05:30:00,299439
PRJ0000381,ST00860,ST05197,KRT05584,2025-10-29,23:58:38,2025-10-30,06:58:38,100205
PRJ0000382,ST00735,ST07020,KRT00675,2025-11-16,08:45:02,2025-11-16,15:45:02,317269
PRJ0000383,ST03180,ST06333,KRT06705,2025-11-17,14:44:26,2025-11-17,15:44:26,118246
PRJ0000384,ST05189,ST02040,KRT05198,2025-11-09,08:11:51,2025-11-09,15:11:51,149968
PRJ0000385,ST03388,ST07851,KRT02165,2025-10-29,18:45:23,2025-10-29,22:45:23,378017
PRJ0000386,ST03449,ST04797,KRT09955,2025-11-15,12:53:31,2025-11-15,15:53:31,465870
PRJ0000387,ST00907,ST00294,KRT04173,2025-10-28,23:38:29,2025-10-29,00:38:29,392468
PRJ0000388,ST08080,ST06880,KRT04178,2025-11-03,07:58:34,2025-11-03,14:58:34,352516
PRJ0000389,ST05180,ST09865,KRT07098,2025-10-22,14:11:19,2025-10-22,17:11:19,498530
PRJ0000390,ST08251,ST00430,KRT03758,2025-11-04,13:36:27,2025-11-04,21:36:27,470628
PRJ0000391,ST00674,ST09350,KRT05345,2025-10-26,22:51:55,2025-10-26,23:51:55,330589
PRJ0000392,ST02697,ST03531,KRT03104,2025-10-30,00:31:50,2025-10-30,04:31:50,230271
PRJ0000393,ST01894,ST04176,KRT06763,2025-10-27,16:46:05,2025-10-27,22:46:05,171860
PRJ0000394,ST01400,ST05939,KRT05678,2025-11-07,21:55:39,2025-11-08,00:55:39,125359
PRJ0000395,ST06127,ST05286,KRT09530,2025-11-05,15:26:59,2025-11-05,17:26:59,473809
PRJ0000396,ST06421,ST08145,KRT08086,2025-11-03,15:36:04,2025-11-03,21:36:04,286861
PRJ0000397,ST07037,ST01334,KRT08197,2025-11-12,22:27:56,2025-11-13,05:27:56,169896
PRJ0000398,ST00974,ST04505,KRT01903,2025-11-12,06:01:12,2025-11-12,09:01:12,432440
PRJ0000399,ST00176,ST00305,KRT02053,2025-11-06,10:23:49,2025-11-06,11:23:49,254447
PRJ0000400,ST02027,ST08991,KRT06043,2025-11-14,06:17:14,2025-11-14,09:17:14,140377
PRJ0000401,ST08635,ST06976,KRT03916,2025-11-17,14:30:14,2025-11-17,18:30:14,237465
PRJ0000402,ST08926,ST07284,KRT04390,2025-11-04,05:44:12,2025-11-04,09:44:12,75303
PRJ0000403,ST08533,ST09848,KRT04576,2025-11-09,22:22:31,2025-11-09,23:22:31,188445
PRJ0000404,ST09281,ST05567,KRT06206,2025-10-26,08:39:06,2025-10-26,11:39:06,245409
PRJ0000405,ST06390,ST04531,KRT00944,2025-11-02,14:55:41,2025-11-02,20:55:41,275022
PRJ0000406,ST02482,ST06697,KRT05095,2025-11-14,02:41:01,2025-11-14,04:41:01,498768
PRJ0000407,ST08351,ST00174,KRT06094,2025-11-03,12:00:58,2025-11-03,17:00:58,52875
PRJ0000408,ST04311,ST01675,KRT03643,2025-11-13,13:15:55,2025-11-13,16:15:55,284125
PRJ0000409,ST03401,ST04701,KRT05940,2025-11-01,00:47:57,2025-11-01,06:47:57,54727
PRJ0000410,ST06272,ST03086,KRT08685,2025-11-15,01:30:22,2025-11-15,07:30:22,143868
PRJ0000411,ST04843,ST07816,KRT03491,2025-11-14,07:53:47,2025-11-14,14:53:47,120382
PRJ0000412,ST06416,ST02315,KRT08404,2025-11-07,16:39:20,2025-11-07,19:39:20,303172
PRJ0000413,ST02482,ST06169,KRT02009,2025-11-05,20:08:14,2025-11-05,21:08:14,273427
PRJ0000414,ST03778,ST05214,KRT06268,2025-11-03,08:15:18,2025-11-03,16:15:18,343485
PRJ0000415,ST06699,ST09840,KRT05328,2025-11-01,14:25:58,2025-11-01,19:25:58,159000
PRJ0000416,ST06430,ST09908,KRT01664,2025-11-15,03:14:11,2025-11-15,09:14:11,498467
PRJ0000417,ST03754,ST09586,KRT05265,2025-10-20,18:37:56,2025-10-20,23:37:56,274209
PRJ0000418,ST09739,ST05005,KRT06336,2025-10-30,22:26:53,2025-10-31,02:26:53,172486
PRJ0000419,ST07393,ST07532,KRT03724,2025-11-02,16:07:28,2025-11-03,00:07:28,366914
PRJ0000420,ST07480,ST01102,KRT08189,2025-11-06,05:47:21,2025-11-06,11:47:21,126150
PRJ0000421,ST03229,ST03648,KRT00844,2025-11-10,14:50:30,2025-11-10,15:50:30,371691
PRJ0000422,ST07015,ST02272,KRT02336,2025-11-18,00:06:13,2025-11-18,08:06:13,260746
PRJ0000423,ST07550,ST01440,KRT04030,2025-10-30,01:05:20,2025-10-30,03:05:20,360612
PRJ0000424,ST05333,ST06551,KRT07963,2025-10-30,16:52:26,2025-10-30,21:52:26,465796
PRJ0000425,ST01103,ST02767,KRT03667,2025-10-30,21:26:50,2025-10-31,04:26:50,284431
PRJ0000426,ST06904,ST05473,KRT03406,2025-11-05,23:54:06,2025-11-06,00:54:06,276575
PRJ0000427,ST03974,ST01948,KRT00456,2025-11-04,19:50:25,2025-11-05,00:50:25,492180
PRJ0000428,ST07792,ST04210,KRT06983,2025-11-08,04:26:38,2025-11-08,05:26:38,33336
PRJ0000429,ST08276,ST04091,KRT02372,2025-11-15,11:08:06,2025-11-15,14:08:06,258700
PRJ0000430,ST00715,ST02897,KRT02748,2025-10-28,22:35:22,2025-10-29,00:35:22,409131
PRJ0000431,ST03622,ST00369,KRT08667,2025-10-30,11:07:29,2025-10-30,12:07:29,489158
PRJ0000432,ST06985,ST01814,KRT08255,2025-11-06,11:55:20,2025-11-06,14:55:20,38699
PRJ0000433,ST08929,ST05632,KRT06276,2025-10-26,11:17:01,2025-10-26,15:17:01,62280
PRJ0000434,ST05396,ST06453,KRT05997,2025-10-29,20:02:14,2025-10-30,00:02:14,150714
PRJ0000435,ST03293,ST06248,KRT03261,2025-11-09,11:21:14,2025-11-09,17:21:14,398487
PRJ0000436,ST00691,ST02226,KRT08827,2025-11-11,22:57:34,2025-11-12,03:57:34,70222
PRJ0000437,ST07080,ST05168,KRT03586,2025-11-17,17:20:58,2025-11-18,01:20:58,102777
PRJ0000438,ST07072,ST04804,KRT00389,2025-11-18,02:49:34,2025-11-18,03:49:34,133931
PRJ0000439,ST06289,ST08057,KRT09815,2025-11-16,01:32:33,2025-11-16,07:32:33,61420
PRJ0000440,ST01569,ST09230,KRT05218,2025-11-04,23:42:48,2025-11-05,07:42:48,204045
PRJ0000441,ST05203,ST05074,KRT08011,2025-10-31,14:07:32,2025-10-31,15:07:32,183515
PRJ0000442,ST06287,ST07077,KRT00715,2025-11-09,10:42:34,2025-11-09,14:42:34,339570
PRJ0000443,ST05888,ST07127,KRT09512,2025-11-06,13:24:33,2025-11-06,19:24:33,103402
PRJ0000444,ST05456,ST02914,KRT06073,2025-11-05,05:06:28,2025-11-05,12:06:28,132395
PRJ0000445,ST09741,ST00846,KRT04487,2025-10-22,15:34:47,2025-10-22,20:34:47,135272
PRJ0000446,ST02172,ST00475,KRT07295,2025-10-24,02:03:28,2025-10-24,10:03:28,213002
PRJ0000447,ST07725,ST06452,KRT04030,2025-11-06,22:08:59,2025-11-07,05:08:59,68250
PRJ0000448,ST00028,ST03689,KRT06667,2025-11-08,14:57:59,2025-11-08,15:57:59,479182
PRJ0000449,ST00096,ST01739,KRT07203,2025-11-04,06:14:21,2025-11-04,12:14:21,231956
PRJ0000450,ST08062,ST03171,KRT08732,2025-11-12,19:29:01,2025-11-12,21:29:01,446626
PRJ0000451,ST09023,ST04568,KRT02344,2025-11-16,13:17:50,2025-11-16,16:17:50,438969
PRJ0000452,ST04363,ST08090,KRT06290,2025-10-30,08:00:43,2025-10-30,12:00:43,62562
PRJ0000453,ST09219,ST02369,KRT05620,2025-11-04,05:46:48,2025-11-04,06:46:48,406356
PRJ0000454,ST06139,ST04814,KRT01160,2025-11-12,18:00:29,2025-11-12,22:00:29,301050
PRJ0000455,ST02569,ST09191,KRT08881,2025-11-15,06:19:37,2025-11-15,12:19:37,394838
PRJ0000456,ST03036,ST09710,KRT08835,2025-11-01,03:30:29,2025-11-01,08:30:29,140809
PRJ0000457,ST00617,ST00226,KRT05077,2025-10-30,23:19:41,2025-10-31,02:19:41,484008
PRJ0000458,ST01571,ST02779,KRT00544,2025-11-08,10:42:04,2025-11-08,17:42:04,419530
PRJ0000459,ST03423,ST05458,KRT05278,2025-10-31,03:42:58,2025-10-31,08:42:58,124875
PRJ0000460,ST09159,ST05879,KRT00637,2025-11-11,23:24:54,2025-11-12,05:24:54,298167
PRJ0000461,ST01162,ST03091,KRT04469,2025-11-15,04:15:03,2025-11-15,07:15:03,234397
PRJ0000462,ST04889,ST07952,KRT09591,2025-11-02,05:11:51,2025-11-02,09:11:51,455655
PRJ0000463,ST09002,ST04202,KRT07703,2025-11-18,20:49:13,2025-11-19,04:49:13,46272
PRJ0000464,ST04676,ST08667,KRT05890,2025-10-22,22:44:10,2025-10-23,05:44:10,360198
PRJ0000465,ST03469,ST01578,KRT09044,2025-11-05,02:27:55,2025-11-05,05:27:55,394108
PRJ0000466,ST06045,ST06125,KRT09828,2025-11-13,14:50:47,2025-11-13,17:50:47,265648
PRJ0000467,ST09861,ST03261,KRT02964,2025-11-07,10:14:44,2025-11-07,17:14:44,236845
PRJ0000468,ST05650,ST04954,KRT00899,2025-11-11,19:19:56,2025-11-11,20:19:56,90651
PRJ0000469,ST03727,ST01383,KRT04122,2025-11-02,18:20:47,2025-11-03,02:20:47,389205
PRJ0000470,ST08238,ST08026,KRT01535,2025-11-18,18:07:58,2025-11-18,19:07:58,179087
PRJ0000471,ST08635,ST07614,KRT06246,2025-10-24,06:30:29,2025-10-24,14:30:29,315879
PRJ0000472,ST04031,ST00300,KRT01064,2025-10-20,13:04:17,2025-10-20,21:04:17,292150
PRJ0000473,ST08583,ST00442,KRT09607,2025-10-26,05:57:35,2025-10-26,12:57:35,210174
PRJ0000474,ST07469,ST03770,KRT08677,2025-11-02,01:00:23,2025-11-02,05:00:23,359429
PRJ0000475,ST01492,ST04936,KRT09755,2025-10-27,03:06:48,2025-10-27,07:06:48,196088
PRJ0000476,ST07388,ST03295,KRT01340,2025-11-12,22:32:12,2025-11-13,02:32:12,211395
PRJ0000477,ST01314,ST05605,KRT02425,2025-11-08,00:05:00,2025-11-08,06:05:00,449954
PRJ0000478,ST04161,ST01448,KRT07902,2025-11-11,15:42:15,2025-11-11,21:42:15,412417
PRJ0000479,ST07297,ST09784,KRT05385,2025-10-25,10:45:53,2025-10-25,13:45:53,364899
PRJ0000480,ST08883,ST05186,KRT00415,2025-11-17,06:01:42,2025-11-17,10:01:42,462139
PRJ0000481,ST09398,ST02330,KRT06216,2025-11-14,20:43:30,2025-11-14,23:43:30,258639
PRJ0000482,ST05977,ST08490,KRT03864,2025-11-10,21:26:58,2025-11-11,00:26:58,422775
PRJ0000483,ST08249,ST01856,KRT09762,2025-10-20,07:34:13,2025-10-20,12:34:13,179484
PRJ0000484,ST03125,ST03021,KRT07380,2025-11-18,05:10:14,2025-11-18,11:10:14,207861
PRJ0000485,ST09869,ST01866,KRT03099,2025-10-26,19:08:46,2025-10-26,20:08:46,202936
PRJ0000486,ST03356,ST07737,KRT01881,2025-11-14,00:02:45,2025-11-14,06:02:45,369758
PRJ0000487,ST02749,ST02504,KRT09374,2025-11-11,06:51:06,2025-11-11,09:51:06,412046
PRJ0000488,ST05987,ST03555,KRT07063,2025-10-29,11:04:55,2025-10-29,17:04:55,370103
PRJ0000489,ST04452,ST06767,KRT05890,2025-11-15,08:59:37,2025-11-15,09:59:37,36942
PRJ0000490,ST07095,ST01857,KRT00766,2025-10-29,21:19:26,2025-10-30,02:19:26,76555
PRJ0000491,ST04374,ST09154,KRT09497,2025-11-16,08:41:25,2025-11-16,15:41:25,295532
PRJ0000492,ST06547,ST05622,KRT04319,2025-10-29,12:18:21,2025-10-29,20:18:21,63656
PRJ0000493,ST06871,ST08251,KRT08056,2025-11-18,03:56:31,2025-11-18,08:56:31,407045
PRJ0000494,ST02975,ST08256,KRT00018,2025-11-10,23:35:14,2025-11-11,06:35:14,147004
PRJ0000495,ST08923,ST02040,KRT01341,2025-11-10,08:28:33,2025-11-10,11:28:33,421094
PRJ0000496,ST09652,ST07096,KRT03977,2025-11-04,18:47:30,2025-11-05,02:47:30,362042
PRJ0000497,ST09940,ST07912,KRT02379,2025-10-30,08:04:47,2025-10-30,10:04:47,449380
PRJ0000498,ST06225,ST03465,KRT07186,2025-10-30,09:24:20,2025-10-30,17:24:20,499451
PRJ0000499,ST03015,ST07868,KRT01684,2025-10-24,09:26:04,2025-10-24,13:26:04,36073
PRJ0000500,ST04792,ST00509,KRT08130,2025-11-09,00:23:33,2025-11-09,06:23:33,44945
PRJ0000501,ST00659,ST08415,KRT01356,2025-11-15,10:54:34,2025-11-15,16:54:34,445218
PRJ0000502,ST07470,ST06623,KRT01302,2025-10-31,08:25:12,2025-10-31,16:25:12,208250
PRJ0000503,ST06545,ST01273,KRT07938,2025-11-02,18:52:53,2025-11-02,19:52:53,96870
PRJ0000504,ST07225,ST09486,KRT03602,2025-11-03,18:55:33,2025-11-04,00:55:33,156793
PRJ0000505,ST09680,ST07096,KRT03283,2025-11-13,17:01:11,2025-11-13,19:01:11,350214
PRJ0000506,ST08423,ST01395,KRT09004,2025-11-11,15:08:31,2025-11-11,16:08:31,281905
PRJ0000507,ST02342,ST08393,KRT07441,2025-11-12,06:14:19,2025-11-12,10:14:19,246378
PRJ0000508,ST09909,ST06841,KRT02279,2025-11-07,03:00:30,2025-11-07,05:00:30,481747
PRJ0000509,ST00146,ST08052,KRT08051,2025-10-26,04:25:29,2025-10-26,10:25:29,328396
PRJ0000510,ST00270,ST03169,KRT04432,2025-11-12,06:06:19,2025-11-12,09:06:19,84941
PRJ0000511,ST01851,ST09012,KRT08876,2025-11-17,07:44:17,2025-11-17,09:44:17,383866
PRJ0000512,ST04838,ST03750,KRT00835,2025-10-27,18:16:15,2025-10-28,02:16:15,391593
PRJ0000513,ST01538,ST08091,KRT00367,2025-11-13,07:41:23,2025-11-13,12:41:23,458542
PRJ0000514,ST04002,ST07261,KRT03048,2025-11-09,05:48:18,2025-11-09,08:48:18,416815
PRJ0000515,ST04037,ST04555,KRT01498,2025-11-01,12:15:06,2025-11-01,15:15:06,378251
PRJ0000516,ST05232,ST04936,KRT00545,2025-11-14,20:51:32,2025-11-15,00:51:32,314615
PRJ0000517,ST00300,ST07477,KRT09322,2025-11-02,06:20:53,2025-11-02,09:20:53,444960
PRJ0000518,ST02302,ST03433,KRT07281,2025-10-20,17:19:29,2025-10-21,00:19:29,213333
PRJ0000519,ST09868,ST08621,KRT07091,2025-11-05,04:00:12,2025-11-05,06:00:12,178529
PRJ0000520,ST09174,ST05532,KRT04193,2025-11-07,01:47:34,2025-11-07,08:47:34,410860
PRJ0000521,ST09846,ST03030,KRT01005,2025-10-20,08:16:57,2025-10-20,11:16:57,253795
PRJ0000522,ST04123,ST02854,KRT02503,2025-10-21,14:18:23,2025-10-21,16:18:23,282783
