ID_Gerbong,Nomor_Gerbong,Kapasitas,ID_Kereta
GB00929,4,60,KRT06448
GB00930,18,80,KRT01224
GB00931,2,80,KRT07175
GB00932,15,80,KRT07314
GB00933,18,40,KRT02329
GB00934,8,60,KRT04375
GB00935,12,72,KRT08395
GB00936,10,60,KRT06751
GB00937,16,80,KRT04808
GB00938,1,50,KRT06935
GB00939,14,60,KRT00355
GB00940,3,72,KRT03571
GB00941,5,80,KRT05232
GB00942,16,50,KRT08170
GB00943,17,50,KRT01951
GB00944,12,80,KRT08163
GB00945,12,72,KRT02625
GB00946,20,50,KRT07196
GB00947,8,40,KRT08341
GB00948,13,80,KRT03415
GB00949,2,50,KRT09256
GB00950,3,60,KRT09163
GB00951,12,60,KRT02682
GB00952,8,50,KRT02869
GB00953,10,40,KRT06159
GB00954,12,40,KRT09012
GB00955,12,60,KRT08808
GB00956,8,80,KRT07092
GB00957,13,40,KRT07645
GB00958,7,60,KRT04779
GB00959,13,72,KRT04172
GB00960,13,50,KRT02005
GB00961,12,80,KRT05845
GB00962,18,60,KRT01349
GB00963,16,60,KRT09991
GB00964,4,72,KRT01043
GB00965,15,40,KRT05517
GB00966,1,50,KRT02713
GB00967,3,80,KRT01541
GB00968,13,80,KRT09041
GB00969,3,60,KRT01621
GB00970,8,60,KRT04481
GB00971,16,72,KRT00960
GB00972,19,60,KRT09216
GB00973,7,72,KRT07369
GB00974,10,40,KRT02105
GB00975,19,50,KRT08783
GB00976,13,60,KRT03955
GB00977,7,40,KRT02484
GB00978,14,60,KRT00485
GB00979,19,80,KRT06300
GB00980,6,40,KRT09140
GB00981,7,72,KRT06179
GB00982,15,72,KRT02018
GB00983,20,72,KRT06808
GB00984,14,72,KRT01278
GB00985,1,50,KRT05136
GB00986,13,50,KRT04553
GB00987,6,40,KRT02203
GB00988,5,50,KRT03608
GB00989,9,80,KRT09641
GB00990,18,40,KRT01186
GB00991,7,72,KRT06937
GB00992,18,50,KRT06898
GB00993,16,60,KRT00265
GB00994,4,72,KRT07412
GB00995,20,40,KRT05365
GB00996,5,60,KRT04524
GB00997,13,40,KRT04495
GB00998,10,40,KRT02691
GB00999,7,50,KRT05742
GB01000,3,72,KRT04982
GB01001,13,60,KRT07116
GB01002,10,50,KRT06176
GB01003,2,40,KRT09005
GB01004,13,50,KRT08022
GB01005,5,72,KRT03575
GB01006,3,80,KRT09578
GB01007,12,72,KRT05487
GB01008,12,80,KRT02588
GB01009,6,72,KRT07188
GB01010,13,60,KRT01519
GB01011,10,80,KRT00737
GB01012,1,50,KRT08972
GB01013,11,40,KRT02932
GB01014,11,60,KRT01042
GB01015,7,60,KRT04728
GB01016,9,80,KRT06543
GB01017,16,50,KRT02959
GB01018,18,80,KRT03747
GB01019,19,40,KRT04927
GB01020,16,50,KRT03825
GB01021,3,60,KRT05918
GB01022,9,72,KRT01372
GB01023,12,72,KRT04791
GB01024,19,50,KRT02439
GB01025,12,40,KRT01876
GB01026,9,80,KRT07504
GB01027,17,80,KRT07645
GB01028,19,60,KRT03501
GB01029,3,50,KRT00133
GB01030,10,40,KRT09555
GB01031,11,60,KRT03996
GB01032,15,72,KRT07135
GB01033,14,40,KRT08419
GB01034,7,40,KRT08657
GB01035,12,80,KRT00846
GB01036,2,40,KRT08781
GB01037,16,50,KRT01406
GB01038,10,50,KRT09541
GB01039,3,60,KRT01509
GB01040,3,60,KRT03750
GB01041,14,72,KRT08764
GB01042,14,50,KRT01703
GB01043,1,72,KRT08987
GB01044,3,80,KRT07473
GB01045,4,40,KRT06642
GB01046,17,60,KRT06935
GB01047,10,50,KRT05418
GB01048,15,40,KRT06661
GB01049,18,40,KRT02340
GB01050,14,80,KRT03243
GB01051,8,40,KRT06100
GB01052,9,50,KRT03215
GB01053,1,72,KRT00545
GB01054,2,50,KRT03199
GB01055,2,50,KRT08229
GB01056,14,60,KRT05491
GB01057,1,60,KRT02263
GB01058,6,60,KRT01566
GB01059,4,60,KRT02514
GB01060,1,72,KRT06699
GB01061,16,40,KRT01690
GB01062,11,40,KRT04196
GB01063,11,80,KRT09280
GB01064,5,40,KRT01564
GB01065,13,72,KRT04094
GB01066,7,80,KRT02305
GB01067,5,50,KRT02239
GB01068,9,40,KRT00517
GB01069,11,50,KRT09620
GB01070,5,50,KRT02886
GB01071,2,60,KRT06190
GB01072,5,40,KRT01567
GB01073,20,40,KRT01238
GB01074,4,50,KRT04195
GB01075,18,60,KRT03426
GB01076,8,80,KRT01656
GB01077,7,50,KRT02856
GB01078,12,50,KRT08471
GB01079,13,40,KRT03518
GB01080,6,50,KRT09793
GB01081,9,60,KRT06746
GB01082,10,60,KRT02069
GB01083,7,60,KRT03043
GB01084,17,72,KRT04890
GB01085,10,80,KRT07254
GB01086,14,40,KRT02839
GB01087,9,80,KRT08389
GB01088,14,72,KRT03168
GB01089,9,50,KRT00894
GB01090,19,60,KRT04056
GB01091,14,72,KRT07759
GB01092,8,60,KRT09386
GB01093,18,60,KRT02906
GB01094,20,72,KRT03802
GB01095,12,72,KRT01510
GB01096,11,50,KRT06286
GB01097,13,60,KRT05448
GB01098,19,40,KRT04383
GB01099,16,72,KRT02584
GB01100,12,50,KRT08371
GB01101,2,80,KRT06825
GB01102,14,60,KRT01725
GB01103,9,72,KRT06054
GB01104,8,50,KRT06625
GB01105,19,60,KRT02610
GB01106,10,72,KRT04437
GB01107,13,72,KRT05207
GB01108,8,60,KRT03415
GB01109,18,80,KRT06681
GB01110,5,80,KRT09035
GB01111,11,50,KRT02525
GB01112,10,50,KRT06362
GB01113,16,80,KRT02470
GB01114,10,40,KRT05551
GB01115,16,40,KRT02567
GB01116,15,72,KRT03220
GB01117,18,50,KRT05309
GB01118,9,50,KRT04696
GB01119,14,80,KRT05383
GB01120,17,72,KRT04037
GB01121,19,40,KRT06766
GB01122,4,72,KRT08822
GB01123,5,60,KRT09266
GB01124,16,80,KRT03873
GB01125,20,80,KRT08952
GB01126,3,72,KRT01576
GB01127,12,50,KRT08194
GB01128,3,40,KRT06450
GB01129,17,50,KRT07568
GB01130,3,40,KRT04012
GB01131,1,72,KRT03412
GB01132,16,50,KRT06219
GB01133,2,72,KRT02721
GB01134,1,40,KRT04488
GB01135,18,80,KRT06941
GB01136,16,80,KRT00313
GB01137,18,50,KRT06335
GB01138,9,80,KRT03408
GB01139,4,50,KRT02007
GB01140,10,72,KRT03219
GB01141,19,60,KRT07243
GB01142,13,50,KRT05298
GB01143,9,50,KRT09473
GB01144,6,72,KRT04859
GB01145,12,72,KRT03361
GB01146,7,80,KRT01784
GB01147,15,50,KRT09586
GB01148,19,60,KRT00186
GB01149,7,72,KRT09383
GB01150,9,80,KRT01310
GB01151,4,50,KRT06777
GB01152,13,60,KRT09293
GB01153,15,40,KRT06718
GB01154,15,40,KRT06746
GB01155,18,50,KRT03580
GB01156,11,50,KRT09832
GB01157,4,40,KRT01719
GB01158,13,40,KRT02783
GB01159,12,80,KRT00452
GB01160,4,72,KRT04046
GB01161,19,80,KRT04459
GB01162,19,40,KRT01333
GB01163,7,50,KRT03795
GB01164,9,60,KRT03530
GB01165,16,72,KRT07898
GB01166,7,60,KRT08741
GB01167,4,60,KRT00747
GB01168,19,80,KRT04347
GB01169,3,40,KRT01166
GB01170,14,72,KRT09839
GB01171,7,40,KRT01211
GB01172,9,80,KRT01494
GB01173,4,72,KRT00171
GB01174,10,80,KRT09672
GB01175,3,40,KRT00780
GB01176,10,50,KRT00634
GB01177,5,80,KRT09205
GB01178,14,72,KRT01951
GB01179,13,80,KRT00541
GB01180,3,80,KRT09867
GB01181,2,50,KRT04784
GB01182,5,40,KRT03287
GB01183,9,80,KRT05393
GB01184,10,80,KRT04279
GB01185,5,40,KRT03433
GB01186,11,50,KRT01224
GB01187,14,40,KRT07833
GB01188,19,40,KRT07958
GB01189,19,40,KRT03366
GB01190,18,72,KRT00963
GB01191,3,60,KRT07874
GB01192,4,40,KRT08119
GB01193,4,50,KRT02216
GB01194,4,80,KRT05070
GB01195,1,50,KRT04972
GB01196,15,40,KRT02648
GB01197,17,80,KRT01447
GB01198,10,40,KRT01954
GB01199,5,80,KRT07527
GB01200,10,60,KRT02240
GB01201,16,40,KRT09955
GB01202,7,72,KRT07806
GB01203,17,60,KRT08043
GB01204,13,60,KRT07024
GB01205,7,80,KRT01176
GB01206,8,80,KRT01306
GB01207,2,72,KRT04943
GB01208,20,40,KRT06209
GB01209,4,80,KRT04691
GB01210,6,50,KRT02487
GB01211,4,60,KRT04653
GB01212,2,40,KRT03891
GB01213,3,60,KRT03569
GB01214,11,40,KRT06734
GB01215,20,72,KRT03040
GB01216,13,40,KRT06661
GB01217,18,60,KRT05643
GB01218,11,50,KRT05295
GB01219,6,72,KRT05110
GB01220,3,40,KRT02277
GB01221,12,60,KRT07972
GB01222,3,72,KRT09565
GB01223,18,80,KRT04521
GB01224,17,80,KRT05881
GB01225,14,72,KRT09905
GB01226,10,80,KRT09343
GB01227,20,50,KRT00957
GB01228,1,60,KRT01737
GB01229,19,60,KRT07090
GB01230,15,60,KRT06585
GB01231,7,60,KRT05965
GB01232,17,60,KRT02387
GB01233,6,72,KRT01416
GB01234,15,50,KRT06386
GB01235,13,50,KRT05925
GB01236,13,60,KRT00425
GB01237,9,72,KRT00131
GB01238,16,40,KRT00702
GB01239,3,60,KRT04497
GB01240,4,50,KRT00084
GB01241,13,80,KRT06898
GB01242,6,60,KRT00664
GB01243,17,72,KRT01682
GB01244,1,40,KRT06748
GB01245,14,80,KRT09823
GB01246,2,60,KRT01644
GB01247,16,50,KRT08787
GB01248,5,40,KRT07729
GB01249,14,50,KRT03149
GB01250,17,40,KRT01995
GB01251,12,50,KRT02294
GB01252,8,50,KRT09048
GB01253,5,50,KRT02868
GB01254,18,50,KRT04652
GB01255,1,80,KRT04551
GB01256,16,60,KRT02549
GB01257,17,50,KRT05865
GB01258,20,80,KRT09757
GB01259,10,40,KRT00022
GB01260,9,40,KRT00640
GB01261,18,60,KRT07412
GB01262,20,40,KRT03739
GB01263,12,40,KRT01892
GB01264,8,60,KRT00487
GB01265,11,50,KRT05222
GB01266,15,50,KRT02699
GB01267,17,80,KRT02151
GB01268,1,72,KRT04740
GB01269,4,60,KRT08018
GB01270,18,40,KRT09811
GB01271,15,80,KRT03937
GB01272,1,50,KRT08855
GB01273,1,40,KRT00389
GB01274,10,40,KRT04714
GB01275,11,50,KRT04937
GB01276,3,80,KRT05455
GB01277,5,80,KRT01567
GB01278,9,60,KRT07693
GB01279,18,72,KRT07441
GB01280,10,50,KRT09022
GB01281,2,50,KRT01393
GB01282,17,80,KRT09999
GB01283,8,40,KRT06317
GB01284,8,60,KRT08155
GB01285,18,40,KRT03725
GB01286,15,80,KRT09588
GB01287,4,50,KRT01595
GB01288,8,80,KRT07285
GB01289,9,50,KRT06595
GB01290,20,80,KRT00226
GB01291,11,60,KRT09053
GB01292,11,60,KRT08078
GB01293,12,80,KRT09375
GB01294,10,40,KRT08925
GB01295,9,50,KRT09436
GB01296,1,72,KRT09876
GB01297,14,80,KRT00801
GB01298,10,60,KRT02511
GB01299,17,80,KRT08901
GB01300,14,40,KRT06182
GB01301,3,40,KRT06366
GB01302,11,72,KRT07532
GB01303,8,50,KRT07412
GB01304,9,60,KRT07276
GB01305,2,40,KRT06539
GB01306,11,50,KRT07278
GB01307,14,40,KRT03649
GB01308,14,80,KRT01133
GB01309,10,80,KRT09042
GB01310,2,50,KRT05861
GB01311,8,40,KRT08390
GB01312,9,50,KRT07847
GB01313,13,80,KRT02634
GB01314,20,72,KRT04846
GB01315,9,60,KRT07534
GB01316,16,50,KRT05294
GB01317,1,80,KRT04621
GB01318,6,50,KRT02308
GB01319,9,50,KRT03484
GB01320,10,80,KRT00079
GB01321,2,60,KRT01311
GB01322,15,50,KRT05044
GB01323,4,60,KRT05604
GB01324,8,72,KRT09837
GB01325,4,60,KRT08759
GB01326,11,60,KRT07513
GB01327,10,80,KRT00472
GB01328,13,50,KRT08176
GB01329,19,72,KRT00245
GB01330,6,60,KRT02696
GB01331,12,72,KRT01007
GB01332,8,50,KRT03632
GB01333,5,80,KRT05537
GB01334,20,60,KRT05880
GB01335,6,50,KRT01353
GB01336,11,80,KRT02283
GB01337,17,72,KRT03709
GB01338,2,60,KRT00332
GB01339,5,80,KRT07129
GB01340,13,50,KRT09832
GB01341,3,72,KRT02588
GB01342,4,72,KRT04842
GB01343,6,80,KRT02275
GB01344,5,40,KRT04949
GB01345,3,72,KRT07603
GB01346,18,50,KRT01954
GB01347,12,50,KRT09673
GB01348,6,72,KRT06267
GB01349,20,50,KRT07780
GB01350,1,72,KRT03626
GB01351,5,60,KRT00541
GB01352,7,40,KRT03779
GB01353,19,50,KRT08194
GB01354,2,60,KRT08711
GB01355,12,40,KRT03031
GB01356,5,40,KRT06849
GB01357,4,80,KRT00799
GB01358,4,80,KRT03922
GB01359,8,50,KRT06123
GB01360,20,50,KRT08019
GB01361,20,72,KRT01389
GB01362,20,40,KRT00034
GB01363,2,40,KRT03012
GB01364,19,60,KRT07050
GB01365,4,72,KRT02396
GB01366,6,60,KRT06170
GB01367,9,72,KRT01049
GB01368,17,60,KRT05799
GB01369,20,60,KRT00041
GB01370,15,80,KRT02337
GB01371,8,40,KRT04681
GB01372,12,50,KRT02240
GB01373,8,40,KRT06309
GB01374,15,72,KRT08757
GB01375,3,60,KRT05432
GB01376,13,60,KRT07227
GB01377,10,50,KRT07274
GB01378,1,40,KRT04845
GB01379,12,50,KRT01711
GB01380,3,72,KRT08175
GB01381,14,72,KRT07013
GB01382,11,40,KRT05646
GB01383,6,72,KRT06850
GB01384,3,50,KRT00435
GB01385,19,50,KRT09074
GB01386,3,60,KRT07812
GB01387,18,40,KRT06665
GB01388,3,80,KRT00981
GB01389,5,50,KRT04029
GB01390,3,40,KRT06403
GB01391,16,80,KRT07239
GB01392,1,72,KRT07829
GB01393,14,50,KRT05494
GB01394,8,50,KRT02477
GB01395,7,72,KRT02017
GB01396,18,60,KRT09598
GB01397,5,40,KRT02262
GB01398,13,80,KRT04661
GB01399,17,60,KRT06785
GB01400,8,72,KRT01373
GB01401,3,60,KRT02495
GB01402,20,60,KRT03155
GB01403,1,40,KRT00474
GB01404,8,72,KRT05516
GB01405,8,80,KRT08813
GB01406,19,50,KRT03987
GB01407,3,50,KRT02347
GB01408,9,72,KRT05646
GB01409,20,80,KRT06228
GB01410,13,80,KRT03420
GB01411,5,72,KRT08772
GB01412,9,40,KRT08043
GB01413,18,50,KRT08142
GB01414,14,60,KRT09341
GB01415,3,60,KRT03446
GB01416,17,50,KRT00676
GB01417,4,40,KRT04503
GB01418,1,72,KRT05786
GB01419,6,72,KRT06438
GB01420,10,50,KRT07063
GB01421,15,50,KRT06043
GB01422,3,50,KRT07993
GB01423,6,60,KRT05177
GB01424,12,50,KRT04079
GB01425,16,60,KRT06427
GB01426,11,72,KRT07689
GB01427,14,60,KRT08667
GB01428,15,80,KRT04809
GB01429,19,72,KRT02618
GB01430,6,60,KRT09466
GB01431,10,60,KRT01972
GB01432,1,60,KRT06665
GB01433,5,60,KRT00096
GB01434,14,80,KRT02124
GB01435,19,72,KRT05358
GB01436,13,80,KRT05470
GB01437,4,50,KRT00889
GB01438,14,50,KRT07329
GB01439,14,72,KRT02939
GB01440,20,50,KRT05236
GB01441,1,80,KRT07223
GB01442,19,50,KRT04218
GB01443,9,50,KRT01196
GB01444,5,80,KRT01807
GB01445,10,72,KRT06083
GB01446,1,50,KRT02415
GB01447,7,60,KRT08085
GB01448,15,80,KRT00103
GB01449,10,60,KRT08074
GB01450,19,72,KRT02244
GB01451,12,40,KRT08516
GB01452,10,40,KRT07520
GB01453,1,50,KRT03772
GB01454,20,80,KRT02195
GB01455,3,60,KRT07419
GB01456,18,50,KRT03982
GB01457,7,72,KRT02557
GB01458,2,80,KRT04420
GB01459,11,40,KRT06467
GB01460,16,72,KRT07296
GB01461,1,72,KRT03230
GB01462,14,50,KRT02304
GB01463,17,72,KRT03285
GB01464,1,40,KRT01104
GB01465,5,50,KRT00444
GB01466,2,80,KRT04788
GB01467,17,60,KRT02073
GB01468,13,60,KRT08899
GB01469,7,50,KRT03482
GB01470,14,72,KRT09442
GB01471,13,40,KRT08348
GB01472,6,80,KRT09917
GB01473,13,72,KRT01406
GB01474,7,72,KRT00143
GB01475,11,60,KRT09939
GB01476,10,72,KRT09821
GB01477,5,40,KRT09213
GB01478,12,72,KRT04587
GB01479,19,40,KRT01864
GB01480,7,50,KRT04286
GB01481,20,60,KRT01534
GB01482,19,50,KRT06131
GB01483,2,40,KRT01269
GB01484,4,60,KRT04781
GB01485,13,40,KRT07786
GB01486,12,80,KRT00984
GB01487,18,40,KRT03552
GB01488,17,80,KRT09455
GB01489,2,60,KRT04183
GB01490,3,40,KRT04618
GB01491,2,60,KRT03965
GB01492,3,60,KRT06647
GB01493,13,80,KRT05570
GB01494,3,50,KRT05410
GB01495,7,80,KRT01689
GB01496,9,80,KRT03560
GB01497,16,60,KRT07506
GB01498,11,60,KRT08286
GB01499,2,50,KRT00690
GB01500,20,40,KRT01690
GB01501,13,80,KRT05207
GB01502,13,60,KRT07330
GB01503,4,72,KRT07386
GB01504,18,60,KRT00592
GB01505,3,80,KRT00610
GB01506,5,72,KRT01683
GB01507,13,80,KRT08637
GB01508,18,50,KRT07926
GB01509,4,72,KRT01531
GB01510,4,60,KRT08454
GB01511,13,72,KRT08477
GB01512,14,40,KRT01396
GB01513,19,80,KRT07701
GB01514,13,72,KRT05837
GB01515,19,80,KRT03309
GB01516,7,50,KRT06781
GB01517,3,72,KRT00683
GB01518,11,40,KRT05454
GB01519,18,50,KRT06143
GB01520,7,60,KRT05842
GB01521,18,40,KRT09635
GB01522,12,72,KRT05361
GB01523,15,50,KRT08937
GB01524,12,50,KRT05976
GB01525,8,50,KRT09479
GB01526,19,80,KRT02673
GB01527,10,50,KRT06356
GB01528,13,50,KRT01545
GB01529,15,72,KRT05492
GB01530,18,40,KRT01091
GB01531,11,80,KRT04386
GB01532,14,72,KRT08980
GB01533,16,80,KRT03409
GB01534,1,50,KRT00106
GB01535,5,80,KRT05587
GB01536,7,50,KRT07570
GB01537,6,72,KRT06296
GB01538,14,80,KRT09178
GB01539,8,60,KRT05189
GB01540,3,60,KRT01004
GB01541,6,60,KRT02061
GB01542,17,60,KRT04913
GB01543,14,40,KRT03909
GB01544,1,80,KRT07654
GB01545,7,40,KRT08769
GB01546,19,72,KRT02050
GB01547,1,72,KRT03667
GB01548,18,50,KRT07927
GB01549,16,72,KRT07470
GB01550,4,40,KRT08213
GB01551,10,50,KRT05228
GB01552,5,72,KRT08257
GB01553,13,50,KRT00018
GB01554,20,40,KRT00142
GB01555,15,40,KRT02400
GB01556,3,40,KRT02320
GB01557,9,50,KRT03170
GB01558,10,60,KRT08010
GB01559,7,40,KRT05715
GB01560,16,72,KRT07695
GB01561,4,80,KRT07000
GB01562,4,80,KRT09545
GB01563,16,40,KRT06164
GB01564,12,80,KRT07119
GB01565,12,72,KRT06597
GB01566,15,72,KRT04850
GB01567,2,80,KRT09985
GB01568,13,80,KRT03843
GB01569,7,60,KRT04359
GB01570,1,40,KRT06008
GB01571,5,50,KRT04613
GB01572,5,72,KRT05973
GB01573,7,72,KRT03282
GB01574,6,50,KRT01446
GB01575,19,40,KRT04234
GB01576,8,80,KRT00218
GB01577,15,40,KRT05929
GB01578,10,72,KRT03986
GB01579,14,40,KRT01869
GB01580,11,72,KRT09614
GB01581,4,40,KRT05387
GB01582,2,40,KRT00719
GB01583,3,72,KRT02481
GB01584,14,40,KRT00504
GB01585,17,40,KRT02205
GB01586,13,60,KRT09184
GB01587,19,50,KRT04287
GB01588,15,60,KRT09796
GB01589,15,80,KRT03331
GB01590,8,60,KRT04736
GB01591,17,80,KRT03392
GB01592,12,72,KRT01463
GB01593,20,50,KRT01767
GB01594,10,80,KRT06602
GB01595,16,80,KRT01496
GB01596,9,72,KRT03973
GB01597,17,72,KRT06347
GB01598,10,50,KRT02553
GB01599,1,50,KRT01502
GB01600,16,50,KRT06680
GB01601,14,60,KRT02397
GB01602,17,50,KRT05086
GB01603,13,80,KRT05458
GB01604,9,80,KRT02728
GB01605,16,50,KRT04753
GB01606,1,40,KRT00564
GB01607,5,40,KRT08948
GB01608,13,40,KRT01415
GB01609,10,72,KRT00287
GB01610,11,40,KRT09654
GB01611,1,80,KRT05537
GB01612,9,50,KRT02347
GB01613,16,40,KRT06565
GB01614,7,40,KRT03247
GB01615,8,60,KRT06895
GB01616,7,72,KRT09803
GB01617,7,40,KRT01465
GB01618,2,40,KRT00618
GB01619,19,40,KRT08624
GB01620,20,80,KRT03847
GB01621,3,80,KRT07265
GB01622,17,40,KRT00059
GB01623,10,80,KRT00735
GB01624,6,80,KRT03779
GB01625,11,60,KRT01057
GB01626,11,80,KRT09833
GB01627,6,80,KRT00829
GB01628,20,50,KRT00809
GB01629,9,50,KRT07267
GB01630,14,72,KRT01451
GB01631,8,72,KRT06454
GB01632,6,80,KRT00406
GB01633,17,40,KRT02300
GB01634,5,72,KRT08519
GB01635,3,60,KRT09373
GB01636,10,72,KRT04202
GB01637,15,40,KRT05694
GB01638,8,40,KRT01447
GB01639,2,60,KRT08987
GB01640,7,50,KRT00138
GB01641,20,72,KRT08147
GB01642,7,80,KRT07338
GB01643,20,80,KRT04755
GB01644,5,40,KRT09138
GB01645,19,40,KRT05054
GB01646,5,72,KRT09936
GB01647,8,72,KRT06688
GB01648,12,40,KRT01702
GB01649,13,72,KRT06999
GB01650,16,40,KRT08341
GB01651,16,72,KRT06523
GB01652,5,80,KRT08892
GB01653,7,72,KRT03870
GB01654,14,80,KRT08618
GB01655,12,40,KRT01439
GB01656,13,50,KRT07535
GB01657,13,50,KRT09702
GB01658,6,50,KRT06966
GB01659,14,72,KRT07273
GB01660,17,80,KRT00184
GB01661,19,50,KRT07333
GB01662,13,40,KRT06475
GB01663,11,50,KRT03069
GB01664,18,80,KRT08811
GB01665,20,40,KRT07599
GB01666,10,80,KRT09564
GB01667,8,60,KRT09267
GB01668,18,40,KRT02222
GB01669,11,60,KRT07809
GB01670,16,72,KRT02496
GB01671,14,60,KRT09884
GB01672,16,72,KRT04856
GB01673,1,80,KRT03080
GB01674,18,60,KRT08720
GB01675,1,60,KRT00481
GB01676,3,60,KRT02045
GB01677,15,40,KRT06350
GB01678,11,72,KRT09035
GB01679,19,50,KRT09367
GB01680,3,50,KRT09671
GB01681,12,72,KRT05750
GB01682,3,80,KRT08731
GB01683,15,40,KRT01871
GB01684,10,80,KRT07022
GB01685,2,40,KRT05916
GB01686,2,40,KRT09888
GB01687,6,60,KRT04420
GB01688,20,50,KRT08567
GB01689,15,80,KRT08050
GB01690,12,72,KRT00816
GB01691,8,40,KRT02315
GB01692,19,50,KRT00296
GB01693,4,40,KRT02457
GB01694,11,40,KRT01046
GB01695,17,72,KRT00592
GB01696,16,60,KRT02801
GB01697,19,40,KRT06579
GB01698,20,60,KRT02446
GB01699,6,50,KRT03721
GB01700,7,72,KRT09908
GB01701,7,40,KRT09189
GB01702,1,72,KRT02755
GB01703,2,40,KRT08168
GB01704,7,40,KRT02230
GB01705,9,50,KRT06307
GB01706,14,50,KRT04253
GB01707,19,72,KRT05956
GB01708,8,72,KRT04724
GB01709,1,60,KRT08108
GB01710,3,60,KRT04999
GB01711,13,80,KRT06021
GB01712,14,72,KRT04190
GB01713,2,72,KRT08893
GB01714,16,50,KRT05930
GB01715,10,60,KRT06106
GB01716,8,60,KRT05412
GB01717,3,60,KRT06240
GB01718,14,80,KRT08790
GB01719,14,60,KRT08424
GB01720,7,60,KRT08302
GB01721,7,60,KRT09201
GB01722,8,60,KRT08963
GB01723,14,50,KRT06824
GB01724,16,50,KRT07114
GB01725,13,60,KRT08481
GB01726,11,50,KRT02528
GB01727,1,72,KRT07746
GB01728,12,80,KRT07717
GB01729,1,80,KRT09978
GB01730,10,50,KRT02607
GB01731,14,80,KRT09190
GB01732,7,60,KRT04928
GB01733,8,72,KRT09783
GB01734,11,80,KRT00519
GB01735,12,40,KRT05007
GB01736,11,40,KRT05918
GB01737,2,80,KRT02866
GB01738,18,60,KRT06569
GB01739,15,50,KRT00135
GB01740,2,72,KRT03229
GB01741,9,50,KRT09888
GB01742,7,80,KRT00749
GB01743,15,72,KRT03724
GB01744,16,50,KRT09672
GB01745,11,60,KRT05659
GB01746,1,50,KRT09212
GB01747,1,40,KRT06910
GB01748,5,60,KRT09161
GB01749,12,40,KRT05806
GB01750,2,50,KRT00080
GB01751,10,60,KRT00380
GB01752,6,80,KRT01544
GB01753,10,50,KRT05627
GB01754,8,40,KRT02282
GB01755,15,80,KRT04339
GB01756,8,50,KRT08053
GB01757,20,60,KRT03082
GB01758,3,40,KRT01830
GB01759,5,50,KRT05777
GB01760,19,40,KRT04502
GB01761,6,72,KRT05865
GB01762,6,72,KRT04329
GB01763,5,80,KRT07113
GB01764,13,50,KRT05636
GB01765,4,40,KRT08579
GB01766,12,72,KRT03661
GB01767,17,50,KRT09077
GB01768,12,60,KRT04794
GB01769,11,40,KRT04253
GB01770,14,40,KRT09890
GB01771,3,80,KRT03804
GB01772,11,40,KRT01285
GB01773,16,60,KRT05637
GB01774,12,60,KRT03604
GB01775,15,40,KRT06847
GB01776,5,72,KRT03056
GB01777,18,40,KRT06812
GB01778,15,50,KRT04055
GB01779,15,60,KRT06313
GB01780,4,50,KRT01424
GB01781,11,72,KRT06137
GB01782,14,50,KRT06970
GB01783,9,40,KRT02848
GB01784,14,40,KRT08417
GB01785,9,80,KRT01942
GB01786,17,72,KRT06427
GB01787,6,40,KRT09653
GB01788,20,40,KRT06946
GB01789,19,50,KRT01374
GB01790,20,72,KRT03941
GB01791,1,50,KRT09793
GB01792,11,40,KRT07141
GB01793,16,40,KRT05092
GB01794,11,40,KRT05406
GB01795,20,80,KRT08845
GB01796,5,50,KRT06862
GB01797,15,50,KRT01638
GB01798,6,50,KRT04595
GB01799,8,80,KRT09111
GB01800,17,40,KRT05056
GB01801,17,60,KRT01482
GB01802,10,50,KRT00937
GB01803,5,60,KRT09959
GB01804,8,72,KRT04879
GB01805,12,40,KRT02372
GB01806,18,50,KRT03892
GB01807,4,50,KRT04184
GB01808,5,72,KRT05928
GB01809,12,72,KRT06203
GB01810,15,50,KRT09935
GB01811,20,40,KRT01806
GB01812,11,60,KRT09675
GB01813,1,60,KRT04240
GB01814,7,40,KRT08542
GB01815,7,60,KRT04076
GB01816,14,80,KRT06104
GB01817,8,40,KRT00625
GB01818,6,80,KRT07927
GB01819,16,40,KRT01757
GB01820,11,40,KRT06685
GB01821,5,80,KRT01880
GB01822,15,80,KRT02073
GB01823,13,60,KRT01053
GB01824,15,50,KRT02650
GB01825,17,40,KRT07002
GB01826,5,80,KRT01367
GB01827,2,80,KRT08015
GB01828,8,80,KRT02550
GB01829,6,40,KRT09728
GB01830,18,50,KRT06506
GB01831,19,40,KRT05280
GB01832,15,50,KRT07545
GB01833,14,72,KRT01867
GB01834,1,60,KRT02244
GB01835,19,80,KRT07393
GB01836,16,40,KRT07243
GB01837,10,60,KRT09747
GB01838,20,40,KRT06114
GB01839,7,40,KRT04167
GB01840,9,60,KRT00838
GB01841,1,50,KRT00097
GB01842,5,72,KRT08532
GB01843,8,80,KRT08100
GB01844,18,80,KRT00561
GB01845,7,60,KRT05673
GB01846,2,50,KRT09740
GB01847,11,80,KRT06550
GB01848,15,72,KRT00774
GB01849,8,40,KRT04460
GB01850,1,80,KRT03371
GB01851,9,72,KRT07525
GB01852,12,60,KRT01128
GB01853,18,50,KRT03934
GB01854,14,80,KRT08274
GB01855,4,40,KRT01238
GB01856,8,80,KRT02166
GB01857,15,50,KRT01175
GB01858,2,60,KRT01641
GB01859,8,50,KRT04601
